Iteration	Posterior	Likelihood	Prior	alpha_morpho	branch_rate_var[1]	branch_rate_var[2]	branch_rate_var[3]	branch_rate_var[4]	branch_rate_var[5]	branch_rate_var[6]	branch_rate_var[7]	branch_rate_var[8]	branch_rate_var[9]	branch_rate_var[10]	branch_rate_var[11]	branch_rate_var[12]	branch_rate_var[13]	branch_rate_var[14]	branch_rate_var[15]	branch_rate_var[16]	branch_rate_var[17]	branch_rate_var[18]	branch_rate_var[19]	branch_rate_var[20]	branch_rate_var[21]	branch_rate_var[22]	branch_rate_var[23]	branch_rate_var[24]	branch_rate_var[25]	branch_rate_var[26]	branch_rate_var[27]	branch_rate_var[28]	branch_rate_var[29]	branch_rate_var[30]	branch_rate_var[31]	branch_rate_var[32]	branch_rate_var[33]	branch_rate_var[34]	branch_rate_var[35]	branch_rate_var[36]	branch_rate_var[37]	branch_rate_var[38]	branch_rate_var[39]	branch_rate_var[40]	branch_rate_var[41]	branch_rate_var[42]	branch_rate_var[43]	branch_rate_var[44]	branch_rate_var[45]	branch_rate_var[46]	branch_rate_var[47]	branch_rate_var[48]	branch_rate_var[49]	branch_rate_var[50]	branch_rate_var[51]	branch_rate_var[52]	branch_rate_var[53]	branch_rate_var[54]	branch_rate_var[55]	branch_rate_var[56]	branch_rate_var[57]	branch_rate_var[58]	branch_rate_var[59]	branch_rate_var[60]	branch_rate_var[61]	branch_rate_var[62]	branch_rate_var[63]	branch_rate_var[64]	branch_rate_var[65]	branch_rate_var[66]	branch_rate_var[67]	branch_rate_var[68]	branch_rate_var[69]	branch_rate_var[70]	branch_rate_var[71]	branch_rate_var[72]	branch_rate_var[73]	branch_rate_var[74]	branch_rate_var[75]	branch_rate_var[76]	branch_rate_var[77]	branch_rate_var[78]	branch_rate_var[79]	branch_rate_var[80]	branch_rate_var[81]	branch_rate_var[82]	branch_rate_var[83]	branch_rate_var[84]	branch_rate_var[85]	branch_rate_var[86]	character_indicator	diversification[1]	diversification[2]	extinction_rate[1]	extinction_rate[2]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	n_samp_anc	origin_time	psi[1]	psi[2]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	rates_morpho_all_part[1]	rates_morpho_all_part[2]	rates_morpho_all_part[3]	rates_morpho_all_part[4]	rates_morpho_core[1]	rates_morpho_core[2]	rates_morpho_core[3]	rates_morpho_core[4]	rates_morpho_cranium[1]	rates_morpho_cranium[2]	rates_morpho_cranium[3]	rates_morpho_cranium[4]	rates_morpho_limb[1]	rates_morpho_limb[2]	rates_morpho_limb[3]	rates_morpho_limb[4]	rates_morpho_tooth[1]	rates_morpho_tooth[2]	rates_morpho_tooth[3]	rates_morpho_tooth[4]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	speciation_rate[1]	speciation_rate[2]	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	turnover[1]	turnover[2]	ucln_mean	ucln_mu	ucln_sigma	ucln_var
10700	-3731.952	-3161.639	-570.3128	748978	0.186085	6.87399e-05	0.0303843	1.43978e-09	2.057e-07	0.00131792	0.0527194	0.0903401	0.00157721	0.000643796	0.0250966	0.00473707	0.000149742	0.008124	5.37415e-05	0.000561223	1.40428e-06	0.0328155	0.0338807	0.000195048	8.18377e-05	9.81001e-05	0.000157589	0.00237312	8.5758e-06	0.583066	0.501353	7.11444e-07	0.000418848	0.0773191	3.82794e-08	9.85842e-05	5.15845e-05	0.000356855	1.25143e-05	0.22908	0.00575674	0.0365574	0.000520852	0.0236213	0.0394916	0.0149944	0.0175049	0.00848243	0.00346341	2.21811e-05	0.000794228	104889	4.90395e-06	0.0135978	5.50017e+12	0.00013451	0.14403	2.84037e+12	2.52105e-06	0.107804	0.000205714	0.00102956	1.31477e-08	3.96346e-08	1.49845e-06	7.78871e+12	4.50131e+12	0.629196	8.42437e-08	0.00605762	1.63453e+07	288427	2.50901	2.5716e+09	0.059033	0.0598981	1131.86	5523.35	1.80197e-05	8.78608	0.47901	0.256367	0.00016491	0.00790966	2.66404e+12	3.46266e+07	0.0288108	8.65347e-06	0.0515649	0.00103845	6	0.0419768	-0.00399638	0.0893834	0.00743874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	123.9391	0.135803	0.0114898	0.998532	0.999624	1.00037	1.00147	0.998532	0.999624	1.00037	1.00147	0.998532	0.999624	1.00037	1.00147	0.998532	0.999624	1.00037	1.00147	0.998532	0.999624	1.00037	1.00147	0.998532	0.999624	1.00037	1.00147	0.998532	0.999624	1.00037	1.00147	0.13136	0.00344236	75.516	79.1931	94.7299	83.5341	84.6843	70.6	68.9485	95.5059	85.7305	70.6	81.1051	69.2659	83.0281	68.8431	88.3723	93.4997	83.6338	83.5341	67.4492	83.4095	88.381	70.6001	70.7777	99.5979	70.461	70.3256	92.48	85.7305	99.5979	98.9161	73.7233	67.6049	70.6	67.557	86.2769	90.3578	77.0163	85.7998	70.6001	67.7539	85.7998	94.9571	93.4997	70.6001	0.680445	2.16094	11.35476	-8.659259	4.70933	22.17779
10800	-3748.3	-3162.961	-585.3387	574326.3	0.0366826	1.16072e-07	0.0324078	1.4065e-07	6.64056	0.00597803	0.0557821	0.142272	2.82397e-05	5.35596e-05	0.0364297	0.00273707	0.000206489	0.000955281	1.57865e-05	0.0053043	2.36816e-06	1.41337e-05	0.0094009	0.000544229	1.08077e-06	7.29809e-05	6.07291e-05	0.000204804	0.0132721	0.243762	0.344251	0.0031906	1.63385e-07	0.00051784	8.10256e-09	1.70869e-05	3.88232e-05	0.000214116	8.71054e-05	0.169324	0.00434709	0.00043484	7.24259e-06	0.0270423	0.00898931	0.0166728	0.000216224	0.000295394	0.0214604	2.27853e-05	1.53182e-06	23777.4	1.66388e-06	0.120184	4.50612e+12	0.00104518	0.077282	4.63066e+12	0.000105345	0.00663848	2.43836e-05	1.07284e-05	1.30402e-08	0.000359095	8.74189e-08	1.05526e+13	4.90751e+12	0.364054	0.074927	0.170577	7.04117e+06	1.21067e+06	3.73648	1.02389e+10	0.181266	0.968863	656.781	2495.83	0.0160549	2.57152	0.280995	0.254644	0.00125824	0.00903467	5.55529e+12	1.55367e+07	0.0614612	5.12027e-05	0.0346049	0.00440109	2	0.0506128	0.0168451	0.0521083	0.0220433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	126.1022	0.147498	0.00667975	0.998323	0.999571	1.00043	1.00168	0.998323	0.999571	1.00043	1.00168	0.998323	0.999571	1.00043	1.00168	0.998323	0.999571	1.00043	1.00168	0.998323	0.999571	1.00043	1.00168	0.998323	0.999571	1.00043	1.00168	0.998323	0.999571	1.00043	1.00168	0.102721	0.0388885	74.3721	83.4915	95.28	83.5952	84.7516	70.6	69.0517	95.5059	85.7308	70.6	80.8832	69.2659	83.5947	69.5987	87.7726	93.4997	83.6198	83.5952	70.3204	83.4482	88.381	70.6001	71.8756	99.5979	70.5997	70.3256	91.4923	85.7308	99.5979	98.3496	78.05	69.6638	70.6	69.4028	86.2567	90.3578	76.7139	85.7998	70.6001	67.7539	85.7998	96.1706	93.4997	70.6001	0.507279	0.566835	10.47748	-9.289254	4.824621	23.27697
10900	-3785.666	-3172.511	-613.155	638077.7	0.0155267	0.000166566	0.0311454	3.85007e-06	0.00168977	0.208747	0.0821495	0.046656	1.29985e-09	0.00362721	0.0209134	0.00133099	0.000132709	0.075143	0.000211019	0.000405652	7.60704e-07	2.03296e-05	0.0202537	6.37905e-06	1.56068e-07	3.13833e-05	0.000172251	0.00193401	0.00377285	0.346211	0.00206404	0.112761	0.00374906	6.10032e-06	6.0347e-09	0.000388663	0.00543598	0.000116494	2.26932e-05	0.256733	0.00390595	2.51031e-07	0.000211397	0.0312136	0.000218703	0.00654515	0.00162349	0.000914704	0.0253058	0.000149336	6.6546e-06	4.32414e+07	1.12389e-07	0.0172044	3.55411e+12	0.00172272	0.019357	4.30885e+12	1.23326e-05	0.0164355	0.000361542	0.000104157	5.99677e-07	0.000202745	8.24477e-07	1.24885e+13	8.55869e+12	0.23729	0.00596166	0.00699653	7.73831e+06	9.68813e+07	2.8816	5.08945e+10	0.122562	0.1034	865.141	19357.6	0.01932	1.87041	1.10794	0.359481	2.66603e-05	0.00829307	2.27591e+12	5.2039e+07	0.0342781	0.00401473	0.0446723	8.80069e-05	6	0.0232416	-0.00115701	0.0671398	0.002383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	125.8689	0.143578	0.0201907	0.998409	0.999593	1.00041	1.00159	0.998409	0.999593	1.00041	1.00159	0.998409	0.999593	1.00041	1.00159	0.998409	0.999593	1.00041	1.00159	0.998409	0.999593	1.00041	1.00159	0.998409	0.999593	1.00041	1.00159	0.998409	0.999593	1.00041	1.00159	0.0903813	0.00122599	74.3721	82.335	95.28	83.5838	84.5714	70.6	68.688	95.5059	85.7583	70.6001	80.8832	70.5735	83.5838	69.5987	88.0127	91.7705	83.6198	83.5838	70.1217	83.4807	88.381	70.6001	74.7685	99.5979	70.5999	70.3256	90.8724	85.7583	99.5979	99.2859	76.3223	69.6638	70.6	68.8414	86.2567	90.3578	71.5459	85.7998	70.6001	67.7539	85.7998	95.2081	91.7705	70.6001	0.74285	1.94373	11.87899	-8.341778	4.65114	21.6331
11000	-3785.771	-3161.12	-624.6512	726754.4	0.104507	0.00111411	0.0408454	4.85785e-05	0.00988466	20.4197	0.0556949	0.114738	4.57419e-06	0.000801269	0.0218043	0.00468751	0.00132742	0.122569	7.17164e-06	0.000197155	3.45337e-06	0.00027739	0.0274275	8.45342e-09	2.93762e-08	7.68225e-06	6.05348e-06	0.063998	1.72396e-05	0.35046	7.25207e-06	0.000572381	19.9907	9.48774e-07	3.37058e-09	2.13645e-07	0.0185572	3.136e-05	0.0219668	0.175301	0.00950861	1.07895e-05	0.82611	0.0193861	3.38228e-09	0.0161895	8.67109e-07	5.42365e-05	0.0123388	9.02464e-05	6.93546e-07	3.58848e+06	0.145129	0.0125942	3.52724e+12	0.00126834	0.0108089	3.7872e+12	9.45772e-07	0.0169808	0.0010563	0.00106117	3.98293e-05	3.70124e-05	3.0283e-05	4.0573e+12	1.12515e+13	0.165479	3.9989e-05	0.00607658	3.22403e+07	3.11198e+06	3.68273	3.50111e+11	0.702146	1.10321	1140.09	8544.36	0.122045	24.87	0.812891	0.3406	0.00733558	0.12275	2.96802e+12	2.72644e+07	0.0359387	6.85875e-05	0.0210806	6.8092e-06	3	0.113438	-0.00090044	0.0643775	0.00490734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	124.9244	0.192326	0.0158767	0.998509	0.999619	1.00038	1.00149	0.998509	0.999619	1.00038	1.00149	0.998509	0.999619	1.00038	1.00149	0.998509	0.999619	1.00038	1.00149	0.998509	0.999619	1.00038	1.00149	0.998509	0.999619	1.00038	1.00149	0.998509	0.999619	1.00038	1.00149	0.177816	0.0040069	74.3721	83.0999	95.28	83.5987	84.4049	70.6	68.688	95.2847	85.7923	70.6	77.8853	69.2285	83.5701	69.5987	88.0127	93.2816	83.6198	83.5987	70.1217	83.4981	88.381	70.6001	70.7834	99.5979	70.5986	70.3256	90.8724	85.7923	99.5979	99.4916	82.7263	69.6638	70.6	68.8414	86.2567	90.3578	81.2572	85.7998	70.6001	67.7539	85.7998	95.2081	93.2816	70.6001	0.362046	1.22472	10.35272	-9.157402	4.794716	22.9893
11100	-3769.286	-3170.478	-598.8082	752087.8	0.0174946	0.000439593	0.0232319	0.603227	0.000995479	275.596	0.0398228	0.105926	3.86777e-05	0.00785158	0.0188631	0.00200242	0.000125259	0.0172096	0.000127173	1.69492e-05	3.77616e-06	2.82327e-06	0.0220573	4.47697e-06	1.09766e-05	0.000658914	1.15654e-06	0.00164811	0.0027489	0.150001	4.75149e-06	1.26619e-05	2.68691	0.000184072	3.24361e-07	1.80974e-05	0.000403373	5.47949e-05	1.63462e-06	0.186691	0.0157804	0.195864	0.132333	0.01388	8.50548e-08	0.0129232	3.06491e-08	1.65947e-05	0.0119106	1.06402e-05	1.838e-05	1.44412e+07	1.10406e-06	0.0142407	3.90721e+12	1.02732e-07	0.0392307	1.36848e+12	4.98954e-07	0.0137671	0.00343161	0.00210368	1.6746e-07	0.00010249	1.19379e-06	1.22368e+13	9.94687e+12	0.143793	4.1867e-06	0.0282639	1.02827e+07	199775	4.00174	1.40193e+12	0.415069	0.0389632	849.413	3889.95	0.000177025	25.6887	0.175251	0.4137	0.000154177	0.00699303	6.94888e+12	1.16582e+07	0.00994163	3.06043e-05	0.126924	0.00774983	2	0.0447192	-0.00311573	0.102034	0.0078629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	121.4407	0.207629	0.00247393	0.998535	0.999625	1.00037	1.00147	0.998535	0.999625	1.00037	1.00147	0.998535	0.999625	1.00037	1.00147	0.998535	0.999625	1.00037	1.00147	0.998535	0.999625	1.00037	1.00147	0.998535	0.999625	1.00037	1.00147	0.998535	0.999625	1.00037	1.00147	0.146753	0.00474717	75.6168	79.95	95.28	83.5987	84.4049	70.6	68.688	95.2847	85.7923	70.6	77.8853	69.2285	83.0418	69.5987	89.6516	93.4531	83.6198	83.5987	70.1217	83.4981	88.381	70.6001	73.4899	99.5783	70.5893	70.3256	91.5922	85.7923	99.5783	99.5993	82.7263	69.6638	70.6	68.6367	86.2567	90.3578	81.2572	85.7998	70.6001	67.7539	85.7998	95.2081	93.4531	70.6001	0.695276	1.65633	14.55012	-9.036798	4.84033	23.42879
11200	-3764.086	-3168.658	-595.4284	677374.7	0.0727766	0.0011166	0.0210127	0.213698	1.41088e-05	1030.42	0.0461464	0.0619669	0.000245887	0.0139218	0.0380496	0.00347738	0.0157102	0.099525	0.00187439	2.57032e-06	2.51992e-06	0.000280754	0.0196852	6.43989e-05	0.00273735	7.60436e-05	4.05246e-07	0.000113325	1.11219e-07	0.284272	0.125123	0.00111186	14.5928	3.14728e-06	7.04315e-07	0.000119644	4.43286e-07	0.000196947	9.96095e-05	0.10727	0.00351523	3.80472e-06	0.00167893	0.0332867	3.04762e-08	0.0148214	3.53952e-07	4.51644e-06	0.0232235	4.79927e-05	7.71398e-06	1.96807e+07	1.61507e-06	0.00906677	6.70938e+12	1.00146e-05	0.150581	4.98438e+12	4.39308e-06	0.0368339	2.46683e-06	4.73452e-05	0.000291719	6.33112e-05	3.41031e-10	8.36367e+12	7.9744e+12	1.65172	0.0130405	0.00512727	7.29052e+07	114.996	3.00996	1.22591e+12	0.13115	0.139537	992.045	8630.74	2.97277e-06	3.61589	0.370369	0.546649	1.83298e-06	0.00130989	8.4857e+12	2.83983e+07	0.0355743	1.15397e-05	0.173997	0.00706383	1	0.023473	0.00325749	0.0881772	0.00396035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	121.9855	0.183822	0.0662795	0.998456	0.999605	1.00039	1.00154	0.998456	0.999605	1.00039	1.00154	0.998456	0.999605	1.00039	1.00154	0.998456	0.999605	1.00039	1.00154	0.998456	0.999605	1.00039	1.00154	0.998456	0.999605	1.00039	1.00154	0.998456	0.999605	1.00039	1.00154	0.11165	0.00721784	73.6258	80.4109	95.28	83.5999	84.3242	70.6	68.688	95.2847	85.7935	70.6	80.5173	69.2285	83.597	70.3725	89.6147	93.4531	83.6775	83.5999	70.1217	83.4981	88.381	70.6001	72.3174	99.5783	70.5888	70.3256	92.3764	85.7935	99.5783	99.0999	77.1148	69.6638	70.6	68.6367	86.2151	90.3578	80.5006	85.7998	70.6001	68.638	85.7998	97.2261	93.4531	70.6001	0.789763	0.548689	13.79541	-9.584612	4.941447	24.4179
11300	-3794.562	-3170.801	-623.7606	77464.22	0.0679253	0.0118422	0.0538812	5.66735e-06	2.77935e-08	3569.98	0.046297	0.298689	0.000132897	0.00190177	0.0271944	0.00497455	0.00578176	0.194514	4.26652e-07	5.10265e-05	1.69953e-06	0.00838094	0.0163227	6.39546e-05	0.000503108	4.91851e-06	0.0033838	8.89927e-05	8.05764e-05	0.271284	0.612849	1.34834e-05	0.613584	3.38215e-06	0.00195954	3.91139e-05	0.000875789	1.23555e-05	0.0106012	0.156437	0.00360894	0.000344222	3.21858e-05	0.0263299	2.54555e-07	0.0825554	1.2849e-05	1.64834e-05	0.041768	3.34166e-05	8.99865e-07	3.12494e+07	5.97287e-05	0.00124664	4.47638e+12	3.20215e-07	0.345276	2.84556e+12	0.00576841	0.0207183	2.24203e-05	0.000245712	0.000263759	2.30787e-07	5.59083e-08	4.88169e+12	1.02523e+13	4.90646	7.516e-05	0.0227257	4.24028e+08	545.153	0.621106	1.40904e+12	0.0931887	0.0554389	1220.9	9567.58	0.000411104	9.63972	0.515001	0.323462	5.01075e-07	0.14767	4.32259e+12	1.85337e+07	0.0899698	0.0111595	0.0286059	0.000105633	1	0.0219088	0.00340973	0.0774331	0.00794701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	122.0305	0.168565	0.0388652	0.995437	0.99883	1.00116	1.00457	0.995437	0.99883	1.00116	1.00457	0.995437	0.99883	1.00116	1.00457	0.995437	0.99883	1.00116	1.00457	0.995437	0.99883	1.00116	1.00457	0.995437	0.99883	1.00116	1.00457	0.995437	0.99883	1.00116	1.00457	0.0993419	0.0113567	75.184	79.9071	95.8979	83.5999	84.6379	70.6	68.688	96.6327	85.7935	70.6	80.5173	69.2285	81.3003	70.3725	88.8726	93.4531	84.2955	83.5999	70.1217	83.44	88.381	70.6001	75.1743	99.5783	70.5984	70.3256	89.8182	85.7935	99.5783	99.0721	76.862	68.8849	70.6	69.2063	86.1882	91.0044	78.5565	85.7998	70.6001	68.8182	85.7998	97.2261	93.4531	70.6001	0.779461	0.699761	12.49271	-8.713552	4.741033	22.47739
11400	-3774.31	-3171.499	-602.8112	403807.4	0.172862	0.0109466	0.0596118	0.00121455	7.02192e-07	0.00115305	0.0379048	0.230073	0.0128595	0.0120397	0.0147531	0.00405486	1.17607e-09	0.124824	9.7598e-07	9.64911e-05	6.93821e-06	0.000235105	0.0236214	2.9077e-07	2.75913e-07	2.27751e-05	1.65738e-06	5.03718e-06	2.0222e-05	0.391233	2.70341	6.85766e-05	0.0863574	2.50412	0.000692834	9.57211e-05	0.0197135	0.000221905	0.00431584	0.142446	0.0147923	6.4442e-05	0.017929	0.0258327	4.75541e-05	0.0198047	2.86671e-05	0.181224	0.00600291	9.0743e-06	2.81422e-07	160810	3.23104e-07	0.0316729	4.5364e+12	0.00013814	0.109283	4.53025e+12	0.000169211	0.0395567	1.81774e-05	9.23919e-05	0.00265702	2.47035e-08	9.78816e-07	1.47928e+13	8.44678e+12	8.61313	0.000118549	0.00422117	2.30171e+08	6469.7	0.727364	1.40733e+12	0.0640039	0.0199631	1238.74	2844.43	5.22444e-05	1.91701	0.0650171	0.248647	3.6957e-06	0.0271988	5.70305e+12	4.96645e+07	0.0668738	1.23524e-05	0.192036	2.03356e-05	3	0.0106753	0.00644219	0.0914299	0.0106936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	116.4289	0.142497	0.176216	0.998	0.999488	1.00051	1.002	0.998	0.999488	1.00051	1.002	0.998	0.999488	1.00051	1.002	0.998	0.999488	1.00051	1.002	0.998	0.999488	1.00051	1.002	0.998	0.999488	1.00051	1.002	0.998	0.999488	1.00051	1.002	0.102105	0.0171358	75.184	80.2143	97.1565	83.5999	84.6881	70.6	68.1953	96.6327	85.7935	70.6	76.5445	69.2285	82.9912	70.3725	88.825	93.4531	84.2971	83.5999	70.1217	83.4763	88.381	70.6001	72.4823	99.5266	70.5988	70.3256	89.3867	85.7935	99.5266	99.0479	74.6236	70.0877	70.6	69.2063	86.1882	91.0044	78.5565	85.7998	70.6001	68.7748	85.7998	97.2261	93.4531	70.6001	0.895448	0.62405	12.25651	-8.491325	4.689858	21.99477
11500	-3749.214	-3180.972	-568.2418	188938.5	0.0311162	0.00145014	0.110475	7.10998e-05	2.34918e-07	4.51835e-05	0.0434253	0.109317	2.29467e-07	0.000106683	0.0143659	0.00283819	2.24683e-08	0.130579	8.58729e-06	0.00168919	0.000574753	4.35361e-05	0.0476811	6.68132e-07	2.31033e-06	0.000551599	2.45079e-05	2.79465e-06	7.4466e-06	0.301493	1.0627e-07	0.000259372	0.406167	0.000866447	0.00505304	0.000113764	6.79394e-06	0.000272498	3.95105e-06	0.127272	0.06164	3.6422e-05	5.64889e-06	0.039335	2.18532e-05	0.0222904	5.40062e-06	6.68798e-06	0.00410158	9.29886e-07	6.7917e-06	1.29427e+07	1.69637e-07	0.00364237	3.43326e+12	0.000201433	0.182952	2.68112e+12	0.000107919	0.0422465	0.000603704	0.000199768	0.00199129	0.00123016	0.00255709	5.28673e+12	8.77945e+12	8.51631	0.000111753	0.00402816	860386	1035.7	1.00852	9.75939e+11	0.26179	0.121267	1739.84	4293.24	0.013173	6.78881	0.068448	0.175951	0.000334247	0.126428	5.85781e+12	2.88814e+08	0.04632	0.0483016	0.0735198	5.73797e-05	6	0.0671462	0.000156133	0.196307	6.93987e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	113.5134	0.114859	0.052262	0.997077	0.999252	1.00075	1.00293	0.997077	0.999252	1.00075	1.00293	0.997077	0.999252	1.00075	1.00293	0.997077	0.999252	1.00075	1.00293	0.997077	0.999252	1.00075	1.00293	0.997077	0.999252	1.00075	1.00293	0.997077	0.999252	1.00075	1.00293	0.263453	0.000225532	75.184	79.291	97.1565	83.5999	84.8085	70.6	68.1953	96.6327	85.797	70.6	76.5445	70.8457	79.3517	70.3725	89.6236	93.4564	83.7122	83.5999	70.1217	83.2731	88.381	70.6001	71.4586	99.4592	70.599	70.3256	90.7756	85.797	99.4592	98.967	76.9075	70.0877	70.6	69.2089	86.1882	91.0044	81.1748	85.7998	70.6001	68.7671	85.7998	97.2261	93.4564	70.6001	0.745131	0.307711	10.8047	-9.543324	4.883299	23.84661
11600	-3685.811	-3161.878	-523.9325	151256.8	0.0340904	2.97992e-05	0.0819994	5.02799e-08	7.88425e-05	2.87725e-06	0.0385372	0.182263	2.08703e-06	0.00540336	0.0144582	0.00361301	1.89743e-06	0.0758098	0.00026359	0.0311366	4.98253e-06	4.13349e-07	0.0201253	0.000604769	7.96119e-05	0.00123015	1.83944e-06	5.72297e-06	0.000252322	0.405256	7.69186e-06	1.17958e-06	0.00884314	3.79574e-05	1.8295e-05	6.05244e-06	8.36613e-05	8.46259e-05	1.18409e-06	0.168773	0.0013049	2.35214e-05	0.000137868	0.0249592	0.00135819	0.0381718	0.00140917	4.17558e-07	0.0130725	2.60833e-08	6.66449e-07	6.15412e+06	0.00131842	0.0181071	3.39685e+12	0.000126839	0.117301	2.65808e+12	1.99717e-05	0.0112047	1.80594e-05	1.8442e-05	5.95203e-05	0.00544762	4.25929e-06	5.86901e+12	7.47614e+12	22.6273	2.714e-08	0.0039042	24.1526	0.0140088	1.6976	1.13538e+12	0.073015	0.030833	749.856	3432.72	0.00533082	4.44665	0.135376	0.122941	0.00113326	3.28075	4.60581e+12	8.81308e+09	0.0314042	0.00015087	0.0594894	0.00284165	5	0.00115404	-0.00255063	0.127704	0.00443487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	115.0369	0.151455	0.00597831	0.996734	0.999163	1.00083	1.00327	0.996734	0.999163	1.00083	1.00327	0.996734	0.999163	1.00083	1.00327	0.996734	0.999163	1.00083	1.00327	0.996734	0.999163	1.00083	1.00327	0.996734	0.999163	1.00083	1.00327	0.996734	0.999163	1.00083	1.00327	0.128858	0.00188424	75.184	81.1818	97.1565	83.5999	85.4424	70.6	68.1953	96.6327	85.797	70.6	76.5445	70.8457	79.193	70.3725	89.6236	93.4564	83.7122	83.5999	70.1217	83.4905	88.381	70.6001	71.2411	99.556	70.5996	70.3237	90.2745	85.797	99.556	99.5479	70.2357	70.4236	70.6	69.2089	86.1719	91.0044	81.1748	85.7998	70.6001	68.7671	85.8	97.2261	93.4564	70.6001	0.991044	2.35367	12.25431	-8.734345	4.741355	22.48045
