Iteration	Posterior	Likelihood	Prior	alpha_morpho	branch_rate_var[1]	branch_rate_var[2]	branch_rate_var[3]	branch_rate_var[4]	branch_rate_var[5]	branch_rate_var[6]	branch_rate_var[7]	branch_rate_var[8]	branch_rate_var[9]	branch_rate_var[10]	branch_rate_var[11]	branch_rate_var[12]	branch_rate_var[13]	branch_rate_var[14]	branch_rate_var[15]	branch_rate_var[16]	branch_rate_var[17]	branch_rate_var[18]	branch_rate_var[19]	branch_rate_var[20]	branch_rate_var[21]	branch_rate_var[22]	branch_rate_var[23]	branch_rate_var[24]	branch_rate_var[25]	branch_rate_var[26]	branch_rate_var[27]	branch_rate_var[28]	branch_rate_var[29]	branch_rate_var[30]	branch_rate_var[31]	branch_rate_var[32]	branch_rate_var[33]	branch_rate_var[34]	branch_rate_var[35]	branch_rate_var[36]	branch_rate_var[37]	branch_rate_var[38]	branch_rate_var[39]	branch_rate_var[40]	branch_rate_var[41]	branch_rate_var[42]	branch_rate_var[43]	branch_rate_var[44]	branch_rate_var[45]	branch_rate_var[46]	branch_rate_var[47]	branch_rate_var[48]	branch_rate_var[49]	branch_rate_var[50]	branch_rate_var[51]	branch_rate_var[52]	branch_rate_var[53]	branch_rate_var[54]	branch_rate_var[55]	branch_rate_var[56]	branch_rate_var[57]	branch_rate_var[58]	branch_rate_var[59]	branch_rate_var[60]	branch_rate_var[61]	branch_rate_var[62]	branch_rate_var[63]	branch_rate_var[64]	branch_rate_var[65]	branch_rate_var[66]	branch_rate_var[67]	branch_rate_var[68]	branch_rate_var[69]	branch_rate_var[70]	branch_rate_var[71]	branch_rate_var[72]	branch_rate_var[73]	branch_rate_var[74]	branch_rate_var[75]	branch_rate_var[76]	branch_rate_var[77]	branch_rate_var[78]	branch_rate_var[79]	branch_rate_var[80]	branch_rate_var[81]	branch_rate_var[82]	branch_rate_var[83]	branch_rate_var[84]	branch_rate_var[85]	branch_rate_var[86]	character_indicator	diversification[1]	diversification[2]	extinction_rate[1]	extinction_rate[2]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	n_samp_anc	origin_time	psi[1]	psi[2]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	rates_morpho_all_part[1]	rates_morpho_all_part[2]	rates_morpho_all_part[3]	rates_morpho_all_part[4]	rates_morpho_core[1]	rates_morpho_core[2]	rates_morpho_core[3]	rates_morpho_core[4]	rates_morpho_cranium[1]	rates_morpho_cranium[2]	rates_morpho_cranium[3]	rates_morpho_cranium[4]	rates_morpho_limb[1]	rates_morpho_limb[2]	rates_morpho_limb[3]	rates_morpho_limb[4]	rates_morpho_tooth[1]	rates_morpho_tooth[2]	rates_morpho_tooth[3]	rates_morpho_tooth[4]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	speciation_rate[1]	speciation_rate[2]	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	turnover[1]	turnover[2]	ucln_mean	ucln_mu	ucln_sigma	ucln_var
1000	-3803.047	-3595.511	-207.5356	311327.5	0.000759468	0.00080893	0.000327694	4.33809e-05	0.00458952	0.00587258	0.0574332	0.00061632	0.174936	0.112177	0.0381362	0.136725	0.00240587	0.0204642	0.00891144	0.0118338	1.44822	0.0108883	0.00584215	0.0558669	0.0795275	2.96986e-05	0.0112976	0.0809781	0.00780808	0.0863941	0.0461961	0.056669	0.0055467	0.00102107	0.00110284	0.337724	0.0132156	0.00188501	0.0807719	0.00168185	0.126097	0.00383841	0.0130041	0.0891258	0.00254096	0.0285047	0.000390768	0.026746	723.635	0.868079	0.0188181	0.192417	0.000729865	0.000627721	0.0742683	0.0150016	0.00121382	0.00175972	0.616135	0.0114975	0.122109	0.00144337	0.210457	7.97878	0.00594936	0.00415012	0.0012242	0.012081	0.0690984	0.0329292	0.0972073	29148.9	0.00251137	0.0258554	0.0148271	0.00378269	1.55196	0.000447804	0.00244576	0.00410787	4.98565	0.0207481	0.00254834	0.0015975	0.00960107	0.00106141	0.175463	0.0264772	0.13508	0.0938246	4	0.0788654	0.0172241	0.23128	0.0283178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	130.008	0.119882	0.0215495	0.997723	0.999417	1.00058	1.00228	0.997723	0.999417	1.00058	1.00228	0.997723	0.999417	1.00058	1.00228	0.997723	0.999417	1.00058	1.00228	0.997723	0.999417	1.00058	1.00228	0.997723	0.999417	1.00058	1.00228	0.997723	0.999417	1.00058	1.00228	0.310145	0.0455419	83.2154	70.6	93.541	83.5	85.903	66.0827	66.4984	93.6643	88.7381	71.9622	82.8164	66	83.1179	70.4537	87.8086	89.7287	86.0449	83.4115	66.0458	66.6044	87.3634	69.6616	83.2706	93.5	70.5813	83.2706	92.9438	84.5685	96.5105	89.3	67.6964	67.1553	68.6449	70.4092	85.7054	91.0527	70.6	75.006	68.5904	66.4246	70.6	96.5106	89.6644	74.7028	0.745715	0.621797	2.404905	-3.87587	3.083304	9.506762
1100	-3848.662	-3597.25	-251.4128	742285.1	0.0143987	0.0175175	8.96876e-05	0.000268205	0.00826581	0.00887289	0.0893527	0.00124032	0.0687266	0.00349558	0.191249	0.265641	0.00234909	0.0201944	0.186951	0.0006742	0.782227	0.826245	0.00926653	0.0135017	0.0667395	0.00246788	0.729733	0.148734	0.013325	0.00800474	0.0474726	0.029932	0.023038	2.34659e-05	0.0015527	0.450865	0.0586964	0.000496813	3.22563	0.00565815	0.166681	0.00576448	0.00950808	0.153807	0.00166364	0.0299249	0.218194	0.0735758	2030.57	3.49279	0.0116605	0.00944675	0.00179529	0.00456815	0.0290495	0.0091459	0.000792316	0.00321376	0.234716	0.0899369	0.0702135	2.5059e-05	0.112219	3.21075	0.00165075	0.0049932	0.00588852	0.013415	0.488237	0.0312091	0.394698	39297.4	0.00267544	0.00203933	0.033455	0.00769049	0.263601	0.000990061	0.00161769	0.00996242	8.789	0.0304911	0.0113385	0.14989	0.142406	0.00259847	0.0367451	0.207301	0.165593	0.050357	3	0.150809	0.033727	0.377299	0.0438811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	134.0365	0.0667801	0.0186343	0.998525	0.999623	1.00038	1.00148	0.998525	0.999623	1.00038	1.00148	0.998525	0.999623	1.00038	1.00148	0.998525	0.999623	1.00038	1.00148	0.998525	0.999623	1.00038	1.00148	0.998525	0.999623	1.00038	1.00148	0.998525	0.999623	1.00038	1.00148	0.528108	0.0776081	83.2154	70.6	92.6738	83.5	85.903	66.0827	66.4984	94.8541	88.5176	71.3975	82.8164	66.22	81.7041	70.1958	87.8086	89.8231	86.0449	82.6411	66.0458	66.6044	86.7783	69.6616	83.2265	93.5	70.5912	83.2265	92.8043	83.6535	96.5106	90.2718	70.9026	67.1553	68.6449	70.4092	85.7054	90.9576	70.6	75.006	68.5484	66.4246	70.6	96.5106	89.8154	74.7028	0.714435	0.565419	1.016839	-3.732399	2.738283	7.498195
1200	-3887.88	-3600.907	-286.9736	371809.1	0.0176291	0.903576	0.00530932	0.00181009	0.00161785	0.0297847	0.100122	0.000678586	0.0355315	1.03583e-05	0.0334986	0.801688	0.0191874	0.0115164	0.304133	3.02131e-05	0.490595	0.0239602	0.0476133	0.00991953	0.0373319	0.00466079	5.94976	0.0679128	0.0522941	0.00158429	0.0430087	0.02276	0.465436	0.00280272	0.000133099	0.605197	3.54725	0.000294514	5.42027	0.000248418	0.0851445	5.58168e-05	0.000207079	0.0770628	0.00496661	0.0233193	0.0869743	1.70581	49791.8	3.58727	0.0169575	0.000635068	0.0333303	0.192465	0.000948406	0.000172717	0.00081429	0.00118504	2.77155	0.0356549	0.0494553	5.25048e-05	0.0830331	3.1002	0.00458938	0.000281965	0.552236	0.0102954	0.146952	0.0340355	0.479958	96920.5	0.438763	0.00115686	0.0025094	0.0662403	2.15484	0.0172052	0.00123875	0.0165677	1336.29	0.075803	0.00432462	0.040845	0.113899	0.00583947	0.0881888	0.0345538	0.0618683	0.139025	4	0.0709638	-0.00427313	0.314513	0.0709529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	135.0823	0.113789	0.00466445	0.997916	0.999467	1.00053	1.00209	0.997916	0.999467	1.00053	1.00209	0.997916	0.999467	1.00053	1.00209	0.997916	0.999467	1.00053	1.00209	0.997916	0.999467	1.00053	1.00209	0.997916	0.999467	1.00053	1.00209	0.997916	0.999467	1.00053	1.00209	0.385477	0.0666798	83.2154	70.6	99.5606	83.5	85.903	66.0827	66.4984	94.9044	88.6452	72.0951	82.8164	66.22	81.7041	70.1493	87.8086	89.7152	86.0449	83.3667	66.0458	66.6044	86.7783	69.6616	83.2763	93.5	70.5186	83.2764	93.2912	83.55	96.5106	90.2718	70.4072	66.7875	68.6449	68.6963	85.7054	91.6609	70.6	75.006	68.6488	66.0084	70.6	96.5106	89.7151	74.7028	0.815907	1.06408	3.452122	-3.748907	3.158448	9.975793
1300	-3867.731	-3595.473	-272.2582	193430.5	0.000114539	0.0235568	0.16276	1.42877e-06	0.00207215	0.0010134	0.0707039	0.00292455	0.123858	0.00683827	0.0529566	0.106537	0.00122315	0.00194526	0.00787222	0.000808288	1.48315	0.96773	0.0173717	0.0201876	0.0101204	0.00314425	0.00764948	0.0530453	0.000201885	0.00100693	0.151297	0.0306575	0.0117887	0.0267314	0.000372788	1.00155	1.93365	0.000206698	5.71596	0.00300056	0.0338168	0.0361448	0.000978576	0.160881	0.00135631	0.0135939	0.499409	0.0366227	245296	2.20933	0.00829475	0.014773	0.00175601	0.0142612	0.0149112	0.00139815	0.000906642	0.000674147	0.277047	0.0154199	0.118618	0.00692919	0.296299	7.2602	0.000261145	1.61454e-05	0.0335907	0.0184586	0.981	0.0296211	0.440522	378764	8.27996e-05	0.000142728	0.0265942	0.148054	2.75897	0.0378617	0.00478982	0.0199061	8187.91	0.0216965	0.0061361	0.128631	0.00104537	0.00332349	0.0449171	0.0145597	0.00075221	0.0219012	3	0.0577444	-0.000671434	0.218284	0.00490619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	133.4387	0.108973	0.0244529	0.997111	0.99926	1.00074	1.00289	0.997111	0.99926	1.00074	1.00289	0.997111	0.99926	1.00074	1.00289	0.997111	0.99926	1.00074	1.00289	0.997111	0.99926	1.00074	1.00289	0.997111	0.99926	1.00074	1.00289	0.997111	0.99926	1.00074	1.00289	0.276029	0.00423476	83.2154	70.6	99.5942	83.5	85.1135	66.0827	66.4984	94.8473	88.9529	72.0387	82.8164	66.22	77.3693	69.7378	87.8086	89.6174	86.0449	83.5919	66.0458	67.4462	87.5043	69.6616	83.4861	93.5	70.3903	83.4861	91.3057	83.786	96.5106	90.0944	70.4072	66.7875	70.2321	68.6963	85.7054	90.8221	70.6	75.006	70.4975	66.0084	70.9631	96.5106	89.6174	74.298	0.790803	1.15855	1.941858	-4.068069	3.076268	9.463428
1400	-3885.605	-3606.718	-278.8868	302520.2	0.000129169	1.00984	0.0615353	0.00787713	0.479033	0.00446558	0.0537456	3.74089e-05	0.37132	0.041255	0.284301	0.254783	0.679	0.00160157	0.00409854	0.000329452	4.97852	0.303049	0.000346321	0.00789509	0.000137665	0.0105729	0.000116349	0.0262566	0.000121746	8.64558e-05	0.00649833	0.0215514	0.00513829	0.151546	0.000239547	0.908295	0.0214475	3.13284e-05	0.205758	0.00486111	0.184183	0.133525	0.00815074	0.0517421	0.00130772	0.034476	0.00120471	0.00129818	311959	4.7602	0.00975192	0.00913201	0.000705426	0.028125	0.0865762	3.72023e-05	0.00744097	0.000838396	0.358113	0.0792733	0.15837	0.00065903	0.184502	24.0451	0.00124604	0.00521648	0.00381664	0.0171243	0.353746	0.0236781	0.134255	1.65603e+06	0.000136929	0.00434694	0.00121615	0.0102844	0.472032	0.00116251	0.000507802	0.0106071	27975.8	0.0180637	0.00285713	2.82293	0.00115218	0.0117671	0.104074	0.0368864	0.00162345	0.0266219	5	0.159727	0.00213397	0.301933	0.00146281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	139.1627	0.0577173	0.0183826	0.99769	0.999409	1.00059	1.00231	0.99769	0.999409	1.00059	1.00231	0.99769	0.999409	1.00059	1.00231	0.99769	0.999409	1.00059	1.00231	0.99769	0.999409	1.00059	1.00231	0.99769	0.999409	1.00059	1.00231	0.99769	0.999409	1.00059	1.00231	0.46166	0.00359678	83.2154	70.6	98.6595	83.5	85.3984	66.0827	66.3527	94.4453	89.2979	70.7058	82.8164	66.22	77.3693	69.6291	87.8086	89.616	86.0449	83.5844	68.9918	69.7497	88.6441	68.2365	83.4989	93.5	69.9856	83.4989	90.897	83.7801	96.5106	90.0944	66.4534	68.227	69.9801	67.8556	85.3246	92.0509	70.6	73.2126	68.6087	66.0084	70.9631	96.5106	89.616	72.592	0.654016	0.406699	2.234576	-4.627272	3.295853	10.86265
1500	-3923.845	-3599.413	-324.4322	235243.6	0.035881	0.328264	0.0287777	0.0011957	0.0117834	0.0244771	0.15426	0.00359879	0.40011	0.00264574	0.0377885	0.0956825	0.0263378	0.012819	0.000238568	0.00258813	2.67458	0.0108756	1.01473	0.126053	0.00108299	0.0359475	0.00922785	0.0243587	0.00241587	0.000258481	0.0756252	0.105131	0.135727	0.171076	0.000172186	1.47227	0.124662	0.00743884	0.00010261	0.0228804	0.174715	0.00813703	0.0107349	0.0575952	0.00381718	0.0426613	0.0256022	9.16825	2.97283e+06	2.0121	0.0325351	0.00617879	0.130282	0.0752829	0.0504166	0.0056761	0.0396431	0.00184059	0.390944	0.00995241	0.0164401	0.00107757	0.678901	3.4475	0.0011926	0.00261795	0.0756418	0.0210213	3.68401	0.00657301	1.07621	2.68339e+06	0.00149913	0.0284845	0.0542887	0.0180151	0.742952	0.00280775	0.00192539	0.0555308	34935.4	0.00316792	0.0184138	3.78359	0.0230532	0.11842	0.0585597	0.00800007	0.000797859	0.0137882	6	0.058188	0.00922021	0.273555	0.0146032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	140.3566	0.15202	0.0197228	0.99738	0.999329	1.00067	1.00262	0.99738	0.999329	1.00067	1.00262	0.99738	0.999329	1.00067	1.00262	0.99738	0.999329	1.00067	1.00262	0.99738	0.999329	1.00067	1.00262	0.99738	0.999329	1.00067	1.00262	0.99738	0.999329	1.00067	1.00262	0.331743	0.0238234	83.2154	70.6	100.295	83.5441	85.6184	66.0827	66.3527	94.6207	88.9372	71.4423	82.8164	66.22	83.0552	70.0393	87.8086	89.6136	86.0449	83.4403	68.9918	69.7497	88.6441	67.8053	83.3262	93.5	70.4073	83.3262	93.3106	83.9393	96.5106	90.9645	66.4534	67.1165	69.9801	67.8556	85.3172	91.8314	76.4923	72.128	71.4815	66.4794	70.9631	96.5106	89.6136	72.592	0.824599	0.612976	3.387127	-3.677884	3.129813	9.795732
1600	-3876.696	-3603.475	-273.2211	123473.9	0.00231098	0.00232581	0.000884337	0.00121997	0.00363073	0.000525256	0.146185	0.00700243	0.0883504	0.00087513	0.166305	0.848473	0.000894862	0.0440726	2.05114	0.000205679	9.45918	0.000437688	0.000606618	0.0342072	0.0218923	0.00156071	0.011256	0.0628967	1.57015e-05	8.92071e-05	0.0121877	0.0347384	0.0468969	0.000156469	0.00541197	1.98987	0.00262149	0.00411133	5.0303e-06	0.00173231	0.0420038	0.00093988	0.00655148	0.136348	0.00277899	0.0219725	2.51976e-06	0.0348494	1.19481e+07	1.04667	0.0343436	0.00554722	0.0848856	0.147738	0.0253359	0.0130333	0.0135221	0.0262509	0.450341	0.000647054	0.0388897	2.76981e-07	0.339014	1.65817	0.0129993	0.129157	0.130218	0.00188573	0.110217	0.00372095	0.619747	3.23769e+06	0.00301923	0.00149894	0.000203964	0.0892824	16.0539	0.000133242	0.000537236	0.105233	419368	0.00186766	0.0163112	6.46586	0.00119169	0.0768782	0.115594	0.014851	3.23268e-05	0.0147464	2	0.0288033	0.00517315	0.311888	0.0323631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	135.6336	0.121319	3.19212e-05	0.996385	0.999074	1.00092	1.00362	0.996385	0.999074	1.00092	1.00362	0.996385	0.999074	1.00092	1.00362	0.996385	0.999074	1.00092	1.00362	0.996385	0.999074	1.00092	1.00362	0.996385	0.999074	1.00092	1.00362	0.996385	0.999074	1.00092	1.00362	0.340692	0.0375362	83.0306	73.9593	100.125	83.5441	85.6184	66.0827	66.3527	94.4119	87.8414	72.0024	82.8164	66.22	80.6771	70.5425	87.8086	89.659	86.0449	83.5315	68.9918	69.7497	88.6441	67.8053	83.4307	93.5	70.4169	83.4307	92.7086	84.5437	96.5106	90.9645	66.4534	67.1165	69.9801	67.8556	85.3172	91.2745	77.2538	72.128	71.4907	66.4794	70.9631	96.5106	89.659	70.7472	0.915456	0.862182	2.628053	-4.38277	3.270784	10.69803
1700	-3915.497	-3599.171	-316.3257	782761.8	0.0134966	0.00657611	0.000211867	0.000491642	0.44541	3.56173	0.0346633	0.00727997	0.111629	0.354049	0.0421947	0.585644	0.0289263	8.67363e-07	12.2814	0.000933354	3.75214	0.203512	0.0109195	0.0058086	0.00326655	0.0209336	0.0488365	2.43007	9.13928e-05	0.000834138	0.0262185	0.0228406	0.00151778	0.0670153	0.00539126	2.59403	0.000154443	0.00237317	2.19051e-05	0.00891918	0.342085	0.000257466	0.00726106	0.762003	0.00160591	0.0352897	8.32898e-05	0.0869502	1.36441e+07	0.501977	0.00349515	0.0049183	0.00745611	0.0921002	0.0220613	0.00636683	0.232552	0.000102972	0.178198	0.000166971	0.0599038	0.000104069	0.207263	67.2865	0.0070043	0.0391238	0.00867941	0.00570373	0.0840169	0.0139191	0.598758	5.03558e+06	0.0231282	0.0149367	0.000209338	0.0319754	3.651	0.0128529	0.00201607	3.75969e-05	895909	0.0177991	0.0252864	0.981951	0.039387	0.000224084	0.626966	0.000136889	0.00418248	0.032349	5	0.0664328	-0.0184214	0.301785	0.215894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	133.5592	0.118009	3.43932e-05	0.998564	0.999633	1.00037	1.00144	0.998564	0.999633	1.00037	1.00144	0.998564	0.999633	1.00037	1.00144	0.998564	0.999633	1.00037	1.00144	0.998564	0.999633	1.00037	1.00144	0.998564	0.999633	1.00037	1.00144	0.998564	0.999633	1.00037	1.00144	0.368218	0.197473	83.0306	74.8198	100.448	83.5441	85.6184	66.0827	66.3527	94.3183	88.7207	70.8293	82.8164	66.22	74.3614	70.5425	87.8086	89.6355	86.0449	83.5934	68.9918	69.7497	88.6441	68.3975	83.4985	93.5	70.1374	83.4985	93.4891	83.809	96.5106	90.9645	66.4534	67.1165	69.9801	67.8556	85.3172	89.7815	77.0568	72.128	69.6775	66.4794	70.9631	96.5106	89.6355	70.7472	0.819583	1.09329	2.760932	-4.635592	3.361892	11.30232
1800	-3913.354	-3593.16	-320.194	121718.5	0.26488	0.00146505	0.0478576	0.000942853	0.0862818	0.000170392	0.100059	0.000788303	0.316346	0.00129922	0.00804157	0.0747032	0.836956	7.16939e-07	2.05725	0.0013271	0.640719	0.0001178	0.1743	0.0342002	0.00714334	0.00341735	0.024965	0.0333858	0.00045074	0.0014821	0.0371498	0.000813215	0.00887667	1.39143	0.00146981	2.42256	0.000383788	0.00511911	3.57141	0.00171553	0.0336771	0.00682579	0.0229611	0.704609	0.000830214	0.00496039	1.22678	0.0375001	2.45043e+08	1.23014	0.0290742	0.00782454	0.0105311	0.138639	0.00852791	0.00345858	0.00953287	4.99441e-05	0.378038	0.0021354	0.12846	0.000155955	0.0903719	1.91308	0.00814597	0.00983312	0.101443	0.00768939	0.102561	0.0108073	0.144094	1.15951e+07	0.0066762	0.0565291	0.0149127	0.0332256	1.37824	0.0063376	0.00692453	1.24732e-05	1.40278e+06	0.0193249	0.0289614	0.0647021	0.00917639	0.0341883	0.357942	0.0114868	0.00307987	0.0280794	5	0.0675952	0.00973019	0.150446	0.0163826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	138.6216	0.115272	0.000802249	0.996359	0.999067	1.00093	1.00365	0.996359	0.999067	1.00093	1.00365	0.996359	0.999067	1.00093	1.00365	0.996359	0.999067	1.00093	1.00365	0.996359	0.999067	1.00093	1.00365	0.996359	0.999067	1.00093	1.00365	0.996359	0.999067	1.00093	1.00365	0.218041	0.0261128	83.0306	74.8198	100.316	83.5441	84.1798	66.0827	66.3527	94.2579	88.0569	70.6238	82.8164	66.22	76.5737	70.504	87.8086	89.6245	86.0449	83.5558	68.9918	69.3959	88.6441	71.4911	83.4971	93.5	70.1714	83.4971	89.3932	84.1788	96.5106	90.9645	69.4011	67.1165	69.9801	67.3419	85.3172	91.6133	72.1613	72.1882	69.6775	66.208	70.9631	96.5106	89.6245	70.7472	0.689989	0.627378	3.730104	-4.625949	3.44743	11.88477
1900	-3937.904	-3612.49	-325.414	686326.4	0.014409	9.44087e-05	1.46813	1.76793e-05	0.000594663	3.30295	0.0330574	0.000825544	0.361247	0.0247477	0.0232568	4.07258	16.0458	0.00158934	0.0180473	2.25217e-06	0.933064	1.00187e-05	0.0141225	0.000179844	0.00031889	0.00152574	0.0913454	0.234433	3.16947e-05	4.81351e-05	0.0814928	0.000457143	0.000184983	0.0806768	0.00229718	1.10149	0.0113054	0.0856819	0.000467955	0.0316302	0.0268112	0.0116952	0.016991	0.123854	0.00105211	0.0215175	1.29973	0.0398347	1.02815e+09	0.591548	0.0145101	0.0126914	0.113337	0.0342234	0.00546438	0.0133523	0.00417322	0.00061563	0.145123	0.0144393	0.0154319	4.24039e-05	0.174894	0.658132	0.00352207	0.097684	0.142935	0.0193887	0.0821664	0.0226854	1.21139	8.76588e+07	0.00312041	0.0319068	0.0694231	0.0602981	1.86709	0.00158588	9.33388e-05	0.000367819	4.75109e+06	0.00439702	0.0722231	0.144413	1.87505e-05	0.00501839	0.0609417	0.392803	0.00763172	0.035022	4	0.137599	7.716e-05	0.191428	0.0125953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	130.5659	0.0859869	0.000943512	0.998466	0.999608	1.00039	1.00153	0.998466	0.999608	1.00039	1.00153	0.998466	0.999608	1.00039	1.00153	0.998466	0.999608	1.00039	1.00153	0.998466	0.999608	1.00039	1.00153	0.998466	0.999608	1.00039	1.00153	0.998466	0.999608	1.00039	1.00153	0.329027	0.0126724	83.0306	72.6235	97.9303	83.5441	85.2949	66.0827	66.3451	93.9516	87.8116	71.6513	82.7332	66.22	77.2185	70.504	87.8086	89.6245	86.0449	83.5518	69.1595	71.2156	88.6441	71.6808	83.3376	93.5	70.0002	83.3376	92.9411	84.1788	96.5106	90.9645	69.4011	66.9883	69.9801	67.3419	85.3172	90.3967	72.1613	71.0278	69.5761	66.208	74.4861	96.5106	89.6245	70.7472	0.581801	0.993911	6.438806	-5.029293	3.712583	13.78327
2000	-3669.528	-3367.965	-301.5634	330097.8	0.000101795	1.77337e-05	0.00133895	0.000104173	0.00926682	0.0387584	0.0418628	6.87392e-06	0.17322	0.0317211	0.0140457	0.0572452	0.17704	0.000102877	0.00186922	0.000394932	0.352026	0.00424572	0.00325233	0.0012347	0.000293805	0.00107609	0.0063189	0.0335866	0.00108934	2.16293e-06	0.0416499	0.0340017	3.22343e-05	0.000503412	0.0107503	1.22098	0.000330109	4.09791e-05	0.000172097	0.00141458	0.10943	0.0279076	0.0109429	0.157183	0.000301104	0.0252318	1.62535	0.0296534	7.16887e+09	1.01685	0.0109686	0.0470995	1.81177e-06	0.0273325	0.00445788	0.0549008	0.00579621	4.60914e-05	0.239637	0.000692488	0.0388984	0.00619168	0.355957	8.21977	0.0129759	0.0063821	0.073492	0.00239163	0.159395	0.0395835	0.396771	6.95822e+07	0.0358345	0.0226265	0.182997	0.0117007	0.267263	0.00023644	0.000130614	0.000104638	3.92584e+07	0.130806	0.0074979	0.155723	0.0071416	0.0418771	0.522405	0.305089	0.00319188	0.999885	6	0.0929325	0.00196535	0.312691	0.0174776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	129.4957	0.0544168	0.014886	0.997788	0.999434	1.00056	1.00221	0.997788	0.999434	1.00056	1.00221	0.997788	0.999434	1.00056	1.00221	0.997788	0.999434	1.00056	1.00221	0.997788	0.999434	1.00056	1.00221	0.997788	0.999434	1.00056	1.00221	0.997788	0.999434	1.00056	1.00221	0.405624	0.019443	83.0306	72.6235	96.7239	83.5441	84.5509	66.0827	66.3451	93.7553	87.127	68.5225	82.7332	66.1949	77.2185	70.504	87.8086	89.6623	86.0449	83.4258	67.5575	71.0521	88.6441	71.6174	83.4566	93.5	70.4934	83.4566	93.2349	84.1788	96.5106	90.9645	69.4765	68.6238	69.5086	67.3419	85.3172	90.4348	72.1613	71.0278	68.3249	66.208	74.4861	96.5106	89.6623	71.4225	0.77089	0.898917	6.301523	-5.523725	3.837842	14.72903
